id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1371247828274712584,1371247828274712584,2021-03-15 00:52:13 CET,2021-03-15,00:52:13,+0200,45013575,telesurtv,teleSUR TV,,"El presidente de #Venezuela, @NicolasMaduro, decretó un cerco sanitario en Caracas y en los estados de #Miranda, #LaGuaira y #Bolívar, ante la variante brasileña de la #Covid_19 que se presenta en el país  https://t.co/SvaJmTf8AJ",es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",['https://go.shr.lc/3lhQGH5'],[],5,74,86,"['venezuela', 'miranda', 'laguaira', 'bolívar', 'covid_19']",[],https://twitter.com/teleSURtv/status/1371247828274712584,False,,0,,,,,,,,[],,,,
1371247818162196482,1371247818162196482,2021-03-15 00:52:11 CET,2021-03-15,00:52:11,+0200,277206820,carlosfmejia,Carlos Felipe Mejía,,"Mientras el señor de las bolsas dice que duda mucho que @NicolasMaduro sea un narcotraficante, las autoridades demuestran cómo ese tirano y criminal, protege a los peores mafiosos de la #Narcotalia, entre otros!  https://t.co/ICBcE9c0vp",es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],[],34,332,456,['narcotalia'],[],https://twitter.com/CARLOSFMEJIA/status/1371247818162196482,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1371247211623940102/pu/img/HIiqZOs00fry4I6F.jpg,,,,,,,[],,,,
1371247786285498368,1371247786285498368,2021-03-15 00:52:03 CET,2021-03-15,00:52:03,+0200,1303131592085450753,dilsilva28,ЕdilSilva28,,#14Marzo #PescadoresDeLaPatria #CombatePrevencionYControl @NicolasMaduro @dcabellor @ConElMazoDando  @nestorevolucion @CarnetDLaPatria @JulioCe79847279 @Deyanir91976901 @EdilSilva14 @BELEN267248505 @VTVcanal8 @josemvasquez   @ADICHIRIMARA1,und,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'dcabellor', 'name': 'diosdado cabello r', 'id': '128262354'}, {'screen_name': 'conelmazodando', 'name': 'con el mazo dando', 'id': '2767590820'}, {'screen_name': 'nestorevolucion', 'name': 'néstor giraud g.', 'id': '1948346958'}, {'screen_name': 'carnetdlapatria', 'name': 'carnet de la patria', 'id': '814613151392157698'}, {'screen_name': 'deyanir91976901', 'name': 'deyanira del carmen silva lopez', 'id': '1155576980441567236'}, {'screen_name': 'edilsilva14', 'name': 'edil silva', 'id': '1287136716827103244'}, {'screen_name': 'belen267248505', 'name': '❤️😘belen2 🤗🙏', 'id': '1210980955319463936'}, {'screen_name': 'vtvcanal8', 'name': 'vtv canal 8', 'id': '118864905'}, {'screen_name': 'josemvasquez', 'name': 'josé vásquez', 'id': '73430372'}, {'screen_name': 'adichirimara1', 'name': 'adichirimara', 'id': '1341280957324734464'}]",[],[],0,17,1,"['14marzo', 'pescadoresdelapatria', 'combateprevencionycontrol']",[],https://twitter.com/dilsilva28/status/1371247786285498368,False,,0,,,,,,,,[],,,,
1371247781126537216,1371247781126537216,2021-03-15 00:52:02 CET,2021-03-15,00:52:02,+0200,1317957864758050818,evf_poz,EVF-POZ,,#14Mar|| Decálogo del Guardia Nacional Nro. 07: Mis actuaciones serán dignas del ejemplo de un excelente Padre de familia y de un buen conductor del hogar. #FANB #GNB #GNBCVC #PescadoresDeLaPatria #GNByPuebloUnido .@NicolasMaduro  .@cmdtegralgnb .@GNBGDjuvenal .@LopezvargasR  https://t.co/D5Lva6ym0B,es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'cmdtegralgnb', 'name': 'cmdtegralgnb', 'id': '1351547045673316353'}, {'screen_name': 'gnbgdjuvenal', 'name': 'juvenal fernández 30k', 'id': '1309542680771342339'}, {'screen_name': 'lopezvargasr', 'name': 'mg. richard lópez vargas', 'id': '1356356911478824960'}]",[],['https://pbs.twimg.com/media/EwemltRXIAEHsz2.jpg'],0,9,3,"['14mar', 'fanb', 'gnb', 'gnbcvc', 'pescadoresdelapatria', 'gnbypueblounido']",[],https://twitter.com/evf_poz/status/1371247781126537216,False,,1,https://pbs.twimg.com/media/EwemltRXIAEHsz2.jpg,,,,,,,[],,,,
1371247769357279236,1371239801937100801,2021-03-15 00:51:59 CET,2021-03-15,00:51:59,+0200,1346500023132020739,guayanaorta,OrtaGuayana,,@lidisbethgonza1 @jessica68259334 @NicolasMaduro @edelyisa @2021Luchadora @Alexand13510754 @aspeaker66 @BELEN267248505 @BoYraida @MedinaLeonte @JorgePsuvR @Guiller74441536 @SoranyeGonzalez @javierg35140982 @FLuchones @ELuchones @ch_cdg @lrrc2020 #14Mar|🇻🇪 #ModoActivo 📢¡LA ETIQUETA DEL DÍA  #PescadoresDeLaPatria,es,[],[],[],0,3,0,"['14mar', 'modoactivo', 'pescadoresdelapatria']",[],https://twitter.com/GuayanaOrta/status/1371247769357279236,False,,0,,,,,,,,"[{'screen_name': 'lidisbethgonza1', 'name': 'lidisbethgonzalez', 'id': '1343302269891129345'}, {'screen_name': 'jessica68259334', 'name': 'jessica', 'id': '1364695278591348738'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}, {'screen_name': 'edelyisa', 'name': '✳💫🎶edelyisa🎶💫✳', 'id': '143642526'}, {'screen_name': '2021Luchadora', 'name': 'Luchadora2021', 'id': '1344400628223791107'}, {'screen_name': 'Alexand13510754', 'name': '❄⛄❄Alexander❄⛄❄', 'id': '1299401424875540480'}, {'screen_name': 'aspeaker66', 'name': 'Ana @aspeaker66', 'id': '1326292066314444803'}, {'screen_name': 'BELEN267248505', 'name': '❤️😘BELEN2 🤗🙏', 'id': '1210980955319463936'}, {'screen_name': 'BoYraida', 'name': 'YraidaBO', 'id': '1241813848283324416'}, {'screen_name': 'MedinaLeonte', 'name': 'Maracucho⚫🛑', 'id': '1345781099255967745'}, {'screen_name': 'JorgePsuvR', 'name': '༒J@rge ♈ R@mirez 12,7K', 'id': '1106320673847296006'}, {'screen_name': 'Guiller74441536', 'name': 'Guillermo Gonzalez', 'id': '1337422768661540866'}, {'screen_name': 'SoranyeGonzalez', 'name': 'Soranye Gonzalez', 'id': '1347649068772818944'}, {'screen_name': 'javierg35140982', 'name': 'javier gonzalez', 'id': '1347668362055319553'}, {'screen_name': 'FLuchones', 'name': 'Francy Luchones', 'id': '1356320045459189760'}, {'screen_name': 'ELuchones', 'name': 'Erick Luchones', 'id': '1356322180213170176'}, {'screen_name': 'ch_cdg', 'name': '🐼𝑪𝒉𝒆𝒐 𝑪𝒂𝒏𝒅𝒂𝒏𝒈𝒂 18.K🐼', 'id': '138475086'}, {'screen_name': 'lrrc2020', 'name': '#TuiterosPatriotas😷', 'id': '1243500605127176193'}]",,,,
1371247720401362946,1371247720401362946,2021-03-15 00:51:47 CET,2021-03-15,00:51:47,+0200,1616169078,mundo_ecpe,Mundo El Comercio,,#NicolásMaduro decreta un “cerco sanitario” en Caracas por expansión del #coronavirus ► https://t.co/Viwkd2KyWs,es,[],['https://elcomercio.pe/mundo/venezuela/coronavirus-venezuela-nicolas-maduro-decreta-un-cerco-sanitario-en-caracas-por-expansion-del-covid-19-noticia/'],[],0,1,3,"['nicolásmaduro', 'coronavirus']",[],https://twitter.com/Mundo_ECpe/status/1371247720401362946,False,,0,,,,,,,,[],,,,
1371247699467571200,1371247699467571200,2021-03-15 00:51:42 CET,2021-03-15,00:51:42,+0200,148434897,gerzonmoreno,Ing. gerzon moreno,,@dcabellor @NicolasMaduro,und,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],[],0,0,0,[],[],https://twitter.com/gerzonmoreno/status/1371247699467571200,False,https://twitter.com/itsmoby_/status/1370981691775459329,0,,,,,,,,[],,,,
1371247692324732929,1371137845755322369,2021-03-15 00:51:41 CET,2021-03-15,00:51:41,+0200,423004794,lilidiaz8,lili',,@jaarreaza @NicolasMaduro #PescadoresDeLaPatria,und,[],[],[],0,10,0,['pescadoresdelapatria'],[],https://twitter.com/lilidiaz8/status/1371247692324732929,False,,0,,,,,,,,"[{'screen_name': 'jaarreaza', 'name': 'Jorge Arreaza M', 'id': '138212728'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371247688893792258,1371177132584501251,2021-03-15 00:51:40 CET,2021-03-15,00:51:40,+0200,146913342,arlcda1965,💞👩🎀@nn@rjt@💖💫💯⏰💞,,@maestre392 @Mippcivzla @NicolasMaduro @JosMaestre3 @leydisperdomo4 @yaji_24 @nicmaduroguerra @ConCiliaFlores @Claudialira408 @Yulitzavillalo6 @YuniBurgos @Robinso53112541 @MarjorieMata9 gracias x la mención @maestre392  #PescadoresDeLaPatria,es,"[{'screen_name': 'maestre392', 'name': '@maestre39', 'id': '1362887188426481667'}]",[],[],0,2,2,['pescadoresdelapatria'],[],https://twitter.com/arlcda1965/status/1371247688893792258,False,,0,,,,,,,,"[{'screen_name': 'maestre392', 'name': '@maestre39', 'id': '1362887188426481667'}, {'screen_name': 'Mippcivzla', 'name': 'MIPPCI', 'id': '839299289792774144'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}, {'screen_name': 'JosMaestre3', 'name': 'José Maestre', 'id': '863522906231406592'}, {'screen_name': 'leydisperdomo4', 'name': 'leydis perdomo Molina', 'id': '819918791480119296'}, {'screen_name': 'yaji_24', 'name': 'Y@J@💇💆💅', 'id': '309671262'}, {'screen_name': 'nicmaduroguerra', 'name': 'Nicolas Maduro Guerra', 'id': '98776227'}, {'screen_name': 'ConCiliaFlores', 'name': 'Cilia Flores', 'id': '3300052996'}, {'screen_name': 'Claudialira408', 'name': 'Claudia lira', 'id': '3342627520'}, {'screen_name': 'Yulitzavillalo6', 'name': '🌹🎵YULITZAGUERRERA🎵🌹', 'id': '865977535884124161'}, {'screen_name': 'YuniBurgos', 'name': 'Y💗U💓N💕I🌇🅱💮💯💛💙❤', 'id': '1347311960'}, {'screen_name': 'Robinso53112541', 'name': 'Robinson', 'id': '1331934326049660928'}, {'screen_name': 'MarjorieMata9', 'name': '🇻🇪Marjorie Mata La Beba💋', 'id': '1354078497472393224'}]",,,,
1371247659764301827,1371247659764301827,2021-03-15 00:51:33 CET,2021-03-15,00:51:33,+0200,1338621876889903104,lacamarada4,lacamarada,,"Cuidate por ti,por mi y por todos...Usa tu tapaboca,gel antibacterial by el distanciamiento #CombatePrevenciónYContro @dcabellor  @NicolasMaduro  @VTVcanal8  @Mippcivzla  @jaarreaza  @jorgerpsuv  @patria_blog  @CarnetDLaPatria  @ConElMazoDando",es,"[{'screen_name': 'dcabellor', 'name': 'diosdado cabello r', 'id': '128262354'}, {'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'vtvcanal8', 'name': 'vtv canal 8', 'id': '118864905'}, {'screen_name': 'mippcivzla', 'name': 'mippci', 'id': '839299289792774144'}, {'screen_name': 'jaarreaza', 'name': 'jorge arreaza m', 'id': '138212728'}, {'screen_name': 'jorgerpsuv', 'name': 'jorge rodríguez', 'id': '109601997'}, {'screen_name': 'patria_blog', 'name': 'blogpatria', 'id': '1273078997522558978'}, {'screen_name': 'carnetdlapatria', 'name': 'carnet de la patria', 'id': '814613151392157698'}, {'screen_name': 'conelmazodando', 'name': 'con el mazo dando', 'id': '2767590820'}]",[],[],0,0,0,['combateprevenciónycontro'],[],https://twitter.com/lacamarada4/status/1371247659764301827,False,,0,,,,,,,,[],,,,
1371247627744993280,1371244678717263875,2021-03-15 00:51:25 CET,2021-03-15,00:51:25,+0200,1287066965450907648,pedrohe05624693,Pedro Hernandez Rosa,,"@RTOVAR68 No acates la cuarentena. Sal a la calle. Obedece a tu ""presidente"" Guaidog. Déjame adivinar, obedeces al verdadero Presidente de la Republica Nicolás Maduro Moros",es,[],[],[],0,0,0,[],[],https://twitter.com/PedroHe05624693/status/1371247627744993280,False,,0,,,,,,,,"[{'screen_name': 'RTOVAR68', 'name': 'Roberto Tovar', 'id': '178782129'}]",,,,
1371247596644229121,1371228665808306176,2021-03-15 00:51:18 CET,2021-03-15,00:51:18,+0200,235766805,gps_tours,Albert España,,@VTVcanal8 @NicolasMaduro que es eso flexibilizacion limitada y parcial con cerco sanitario ?,es,[],[],[],0,0,0,[],[],https://twitter.com/GPS_Tours/status/1371247596644229121,False,,0,,,,,,,,"[{'screen_name': 'VTVcanal8', 'name': 'VTV CANAL 8', 'id': '118864905'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371247562662019073,1371247562662019073,2021-03-15 00:51:10 CET,2021-03-15,00:51:10,+0200,777657096821170177,a_moyam,Alexis Moya M.,,"#ULTIMOMINUTO | Pdte. @NicolasMaduro decreta, a partir de este #15Marzo, flexibilización controlada con cerco sanitario en los estados Caracas, La Guaira, Miranda y Bolivar.   📍Se mantiene el 7+7 en el resto del país.  https://t.co/ddRgEaSZI7",es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],[],1,1,0,"['ultimominuto', '15marzo']",[],https://twitter.com/A_MoyaM/status/1371247562662019073,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1371230654575284228/pu/img/NCTAD1HYy27xaBW8.jpg,,,,,,,[],,,,
1371247556869697538,1371179519034462209,2021-03-15 00:51:08 CET,2021-03-15,00:51:08,+0200,146913342,arlcda1965,💞👩🎀@nn@rjt@💖💫💯⏰💞,,@maestre392 @Mippcivzla @NicolasMaduro @JosMaestre3 @ubesot @yaji_24 @leydisperdomo4 @VTVcanal8 @LaHojillaenTV @maria_delgafo @CarnetDLaPatria @Dany49971034 @PartidoPSUV gracias x la mencion @maestre392  #PescadoresDeLaPatria,es,"[{'screen_name': 'maestre392', 'name': '@maestre39', 'id': '1362887188426481667'}]",[],[],0,3,3,['pescadoresdelapatria'],[],https://twitter.com/arlcda1965/status/1371247556869697538,False,,0,,,,,,,,"[{'screen_name': 'maestre392', 'name': '@maestre39', 'id': '1362887188426481667'}, {'screen_name': 'Mippcivzla', 'name': 'MIPPCI', 'id': '839299289792774144'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}, {'screen_name': 'JosMaestre3', 'name': 'José Maestre', 'id': '863522906231406592'}, {'screen_name': 'ubesot', 'name': 'Leonard Josué', 'id': '1901326556'}, {'screen_name': 'yaji_24', 'name': 'Y@J@💇💆💅', 'id': '309671262'}, {'screen_name': 'leydisperdomo4', 'name': 'leydis perdomo Molina', 'id': '819918791480119296'}, {'screen_name': 'VTVcanal8', 'name': 'VTV CANAL 8', 'id': '118864905'}, {'screen_name': 'LaHojillaenTV', 'name': 'La Hojillaen', 'id': '108196938'}, {'screen_name': 'maria_delgafo', 'name': 'Maria Rafaela Granadillo Delgado', 'id': '1247714434920910856'}, {'screen_name': 'CarnetDLaPatria', 'name': 'Carnet de la patria', 'id': '814613151392157698'}, {'screen_name': 'Dany49971034', 'name': 'Dany', 'id': '1356449902570700806'}, {'screen_name': 'PartidoPSUV', 'name': 'PSUV', 'id': '102094084'}]",,,,
1371247493439221760,1371247493439221760,2021-03-15 00:50:53 CET,2021-03-15,00:50:53,+0200,1259879440592572418,tacariguanews,CHEPA VIPERINA,,(+VÍDEO) ESTA ES LA RAZÓN POR LA QUE LACAVA NO QUIERE LA IMAGEN DE CHÁVEZ EN CARABOBO  @PartidoPSUV @dcabellor @ConElMazoDando @AmeliachPSUV @NicolasMaduro @avilaelguerrero @LealTelleria @vladimirpadrino  https://t.co/UmQq0AjJiH,es,"[{'screen_name': 'partidopsuv', 'name': 'psuv', 'id': '102094084'}, {'screen_name': 'dcabellor', 'name': 'diosdado cabello r', 'id': '128262354'}, {'screen_name': 'conelmazodando', 'name': 'con el mazo dando', 'id': '2767590820'}, {'screen_name': 'ameliachpsuv', 'name': 'francisco ameliach', 'id': '137429017'}, {'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'avilaelguerrero', 'name': 'jose avila', 'id': '178628761'}, {'screen_name': 'lealtelleria', 'name': 'm/g carlos leal tellería', 'id': '1202597682201681920'}, {'screen_name': 'vladimirpadrino', 'name': 'vladimir padrino l.', 'id': '447667853'}]",[],[],0,0,0,[],[],https://twitter.com/tacariguanews/status/1371247493439221760,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1371246135533244420/pu/img/qnJCDgvgDMGyCCRt.jpg,,,,,,,[],,,,
1371247491753082882,1371247491753082882,2021-03-15 00:50:53 CET,2021-03-15,00:50:53,+0200,156163387,marie_isa,isamar cartagena,,"Buenas noches,Presidente @NicolasMaduro  los metro deberían reforzar con equipo logistico, la gran mayoría de personas no cumple las normativas de bioseguridad,los vendedores ambulante son otro caso,sino que se haga una ley el uso obligatorio del tapaboca. Ya se dijo🙏🏽",es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}]",[],[],0,0,0,[],[],https://twitter.com/marie_isa/status/1371247491753082882,False,,0,,,,,,,,[],,,,
1371247451181572098,1371247451181572098,2021-03-15 00:50:43 CET,2021-03-15,00:50:43,+0200,1244299670161166337,apdiguacara,APDI Guacara ADI 452,,Ratificación de los Comandantes de UPDI de la BPDI Preescolar José María Vargas.. Ptt Oliver Leiva @NicolasMaduro @vladimirpadrino @CeballosIchaso  @Libertad020  @Milicia_B1  @milicialg  @cmdtemiliciab1  @carabobozodic  @ECentrales  @adi_Vigirima #LaVerdadDeVenezuela  https://t.co/rfFqtb2jyd,es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'vladimirpadrino', 'name': 'vladimir padrino l.', 'id': '447667853'}, {'screen_name': 'ceballosichaso', 'name': 'a/j remigio ceballos', 'id': '309278858'}, {'screen_name': 'libertad020', 'name': '@ceofanb', 'id': '1214726104092676098'}, {'screen_name': 'milicia_b1', 'name': 'milicia bolivariana', 'id': '1280970930907422721'}, {'screen_name': 'milicialg', 'name': 'cmdo_milicialg', 'id': '1243153455188975622'}, {'screen_name': 'cmdtemiliciab1', 'name': 'mg. manuel g. bernal m.', 'id': '1266427020881395712'}, {'screen_name': 'carabobozodic', 'name': 'zodi carabobo n°45', 'id': '1171457906408968192'}, {'screen_name': 'ecentrales', 'name': 'redi central', 'id': '1215818675137236992'}, {'screen_name': 'adi_vigirima', 'name': 'adi 452 vigirima', 'id': '4809739469'}]",[],['https://pbs.twimg.com/media/EwemSVXXEAIdw00.jpg'],0,3,2,['laverdaddevenezuela'],[],https://twitter.com/ApdiGuacara/status/1371247451181572098,False,,1,https://pbs.twimg.com/media/EwemSVXXEAIdw00.jpg,,,,,,,[],,,,
1371247368885129220,1371247368885129220,2021-03-15 00:50:23 CET,2021-03-15,00:50:23,+0200,1353143192703610880,mariamarcanop,María de los Ángeles Marcano,,"Helios Vidal en #Orocual #Monagas, NO cumple compromisos laborales, y los acuerdos de compensaciones con sus trabajadores #HeliosVidalPagaYa @tareckPSUV @dcabellor @NicolasMaduro @TarekWiliamSaab @erwin_pdvsa  #ANEnBatallaPorLaVerdad #ModoActivo #CPT  https://t.co/YC7nN5Cz2Q",es,"[{'screen_name': 'tareckpsuv', 'name': 'tareck el aissami', 'id': '132570884'}, {'screen_name': 'dcabellor', 'name': 'diosdado cabello r', 'id': '128262354'}, {'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'tarekwiliamsaab', 'name': 'tarek william saab', 'id': '158059666'}, {'screen_name': 'erwin_pdvsa', 'name': 'erwin hernandez', 'id': '1282830407923367936'}]",[],['https://pbs.twimg.com/media/EwemLB0W8AAXtlt.jpg'],0,3,1,"['orocual', 'monagas', 'heliosvidalpagaya', 'anenbatallaporlaverdad', 'modoactivo', 'cpt']",[],https://twitter.com/mariamarcanop/status/1371247368885129220,False,,1,https://pbs.twimg.com/media/EwemLB0W8AAXtlt.jpg,,,,,,,[],,,,
1371247339898294273,1371247339898294273,2021-03-15 00:50:17 CET,2021-03-15,00:50:17,+0200,1317957864758050818,evf_poz,EVF-POZ,,Recuerda tomar todas las medidas de bioseguridad necesarias para evitar la propagación del COVID-19. La prevención es tarea de todos y todas. #14Mar #FANB #GNB #GNBCVC #PescadoresDeLaPatria #GNByPuebloUnido .@NicolasMaduro  .@cmdtegralgnb .@GNBGDjuvenal .@LopezvargasR  https://t.co/8JzuS7v3YU,es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'cmdtegralgnb', 'name': 'cmdtegralgnb', 'id': '1351547045673316353'}, {'screen_name': 'gnbgdjuvenal', 'name': 'juvenal fernández 30k', 'id': '1309542680771342339'}, {'screen_name': 'lopezvargasr', 'name': 'mg. richard lópez vargas', 'id': '1356356911478824960'}]",[],['https://pbs.twimg.com/media/EwemMCnWEAADBAk.jpg'],0,9,2,"['14mar', 'fanb', 'gnb', 'gnbcvc', 'pescadoresdelapatria', 'gnbypueblounido']",[],https://twitter.com/evf_poz/status/1371247339898294273,False,,1,https://pbs.twimg.com/media/EwemMCnWEAADBAk.jpg,,,,,,,[],,,,
1371247327915212801,1371247327915212801,2021-03-15 00:50:14 CET,2021-03-15,00:50:14,+0200,251858997,jaanmar2,ana jacinta martinez,,Gracias al Gobierno bolivariano ya nuestro presidente Nicolás llegaron las vacunas del Covid-19 al ambulatorio Rómulo gallegos municipio Sucre Cagua para el personal salud @NicolasMaduro @miriampsr @Carnetdelapatr2 @carnetdelpueblo @Yetzi37670949,es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'miriampsr', 'name': 'miriam', 'id': '310339753'}, {'screen_name': 'carnetdelapatr2', 'name': 'carnet de la patria', 'id': '1143631785240272897'}, {'screen_name': 'carnetdelpueblo', 'name': 'carnet de la patria', 'id': '994887133369438210'}, {'screen_name': 'yetzi37670949', 'name': 'tuitera activa', 'id': '1151111065826136065'}]",[],[],0,2,1,[],[],https://twitter.com/jaanmar2/status/1371247327915212801,False,,0,,,,,,,,[],,,,
1371247308684333061,1370798699274731527,2021-03-15 00:50:09 CET,2021-03-15,00:50:09,+0200,1360777424,adafigue,ada figueredo,,@NicolasMaduro Por favor señor presidente lea a los que le escriben a usted gracias,es,[],[],[],0,0,0,[],[],https://twitter.com/adafigue/status/1371247308684333061,False,,0,,,,,,,,"[{'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371247288010555397,1371153400855945216,2021-03-15 00:50:04 CET,2021-03-15,00:50:04,+0200,2648391467,gbchaparro,Gladys Chaparro,,@VenezuelaSaime Pero habiliten la coneccion con la petro app  Pq no se puede pagar con petros @NicolasMaduro @VenezuelaSaime @ConCiliaFlores @jorgerpsuv @LaHojillaenTV @ConElMazoDando @dcabellor,es,"[{'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'venezuelasaime', 'name': 'venezuelasaime', 'id': '913822265963421696'}, {'screen_name': 'conciliaflores', 'name': 'cilia flores', 'id': '3300052996'}, {'screen_name': 'jorgerpsuv', 'name': 'jorge rodríguez', 'id': '109601997'}, {'screen_name': 'lahojillaentv', 'name': 'la hojillaen', 'id': '108196938'}, {'screen_name': 'conelmazodando', 'name': 'con el mazo dando', 'id': '2767590820'}, {'screen_name': 'dcabellor', 'name': 'diosdado cabello r', 'id': '128262354'}]",[],[],0,0,0,[],[],https://twitter.com/gbchaparro/status/1371247288010555397,False,,0,,,,,,,,"[{'screen_name': 'VenezuelaSaime', 'name': 'VenezuelaSaime', 'id': '913822265963421696'}]",,,,
1371247269664718850,1371218372273307650,2021-03-15 00:50:00 CET,2021-03-15,00:50:00,+0200,1346500023132020739,guayanaorta,OrtaGuayana,,@Mippcivzla @RosidysM @NicolasMaduro #14Mar| 🇻🇪 #ModoActivo🎄¡SEGUNDA ET DEL DÍA! ⏩ #CombatePrevenciónYControl,es,[],[],[],0,2,0,"['14mar', 'modoactivo', 'combateprevenciónycontrol']",[],https://twitter.com/GuayanaOrta/status/1371247269664718850,False,,0,,,,,,,,"[{'screen_name': 'Mippcivzla', 'name': 'MIPPCI', 'id': '839299289792774144'}, {'screen_name': 'RosidysM', 'name': 'Rosidys de milano', 'id': '1334460273361608711'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371247267185897473,1370852771843477511,2021-03-15 00:49:59 CET,2021-03-15,00:49:59,+0200,336633006,zabrahan,🤳👨‍💻🗣Abrahan Perez👣💫💯,,@BonosSocial @CarnetDLaPatria @NicolasMaduro @Mippcivzla V23691861 V25957728 V1759450,und,[],[],[],0,0,0,[],[],https://twitter.com/ZAbrahan/status/1371247267185897473,False,,0,,,,,,,,"[{'screen_name': 'BonosSocial', 'name': 'Bonos Protectores Social Al Pueblo', 'id': '1298348667724865537'}, {'screen_name': 'CarnetDLaPatria', 'name': 'Carnet de la patria', 'id': '814613151392157698'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}, {'screen_name': 'Mippcivzla', 'name': 'MIPPCI', 'id': '839299289792774144'}]",,,,
1371247247980163079,1371228665808306176,2021-03-15 00:49:55 CET,2021-03-15,00:49:55,+0200,987727964623331328,debc23752108,🅣🅑🅑🅣🅕,,@VTVcanal8 @slphr1 @NicolasMaduro #14Marzo #CombatePrevenciónYControl,und,[],[],[],0,12,2,"['14marzo', 'combateprevenciónycontrol']",[],https://twitter.com/Debc23752108/status/1371247247980163079,False,,0,,,,,,,,"[{'screen_name': 'VTVcanal8', 'name': 'VTV CANAL 8', 'id': '118864905'}, {'screen_name': 'slphr1', 'name': 'slphr', 'id': '1204016877678333955'}, {'screen_name': 'NicolasMaduro', 'name': 'Nicolás Maduro', 'id': '1252764865'}]",,,,
1371247228690558985,1371247228690558985,2021-03-15 00:49:50 CET,2021-03-15,00:49:50,+0200,1353152093121617920,hopr81,H. PADILLA,,"Helios Vidal en #Orocual #Monagas, NO cumple compromisos laborales, y los acuerdos de compensaciones con sus trabajadores #HeliosVidalPagaYa @tareckPSUV @dcabellor @NicolasMaduro @TarekWiliamSaab @erwin_pdvsa  #ANEnBatallaPorLaVerdad #ModoActivo #CPT  https://t.co/As0018BJPp",es,"[{'screen_name': 'tareckpsuv', 'name': 'tareck el aissami', 'id': '132570884'}, {'screen_name': 'dcabellor', 'name': 'diosdado cabello r', 'id': '128262354'}, {'screen_name': 'nicolasmaduro', 'name': 'nicolás maduro', 'id': '1252764865'}, {'screen_name': 'tarekwiliamsaab', 'name': 'tarek william saab', 'id': '158059666'}, {'screen_name': 'erwin_pdvsa', 'name': 'erwin hernandez', 'id': '1282830407923367936'}]",[],['https://pbs.twimg.com/media/EwemDJBW8AIO9Cs.jpg'],0,5,3,"['orocual', 'monagas', 'heliosvidalpagaya', 'anenbatallaporlaverdad', 'modoactivo', 'cpt']",[],https://twitter.com/hopr81/status/1371247228690558985,False,,1,https://pbs.twimg.com/media/EwemDJBW8AIO9Cs.jpg,,,,,,,[],,,,
